Auswertung fÃ¼r: V101220_Charakter_Daten.txt
Tenside: V101220 Mn: 618.283774980164 Mw: 709.1621952602341 PDI: 1.1469849670290728 EOGruppen: 6.772744525559491 CO2 Gruppen: 4.435487184900373 CO2 Gehalt: 27.52

Summe XI:0.9999999999992376 Summe WI0.9999999999992376
M/Z Relativ xi xi*Mi ni*MI wi=(ni*Mi)/SUMME(ni*MI) mi*wi
1832.77 0.01 2.2808033901849184E-6 0.004180188029429213 18.3277 6.760953786250172E-6 0.012391273270825728
1832.87 0.0 0.0 0.0 0.0 0.0 0.0
1832.98 0.0 0.0 0.0 0.0 0.0 0.0
1833.05 0.0 0.0 0.0 0.0 0.0 0.0
1833.21 0.01 2.2808033901849184E-6 0.004181191582920895 18.3321 6.7625769139017325E-6 0.012397223624333795
1833.25 0.01 2.2808033901849184E-6 0.004181282815056501 18.3325 6.7627244709609645E-6 0.012397764636389188
1833.36 0.0 0.0 0.0 0.0 0.0 0.0
1833.51 0.01 2.2808033901849184E-6 0.00418187582393795 18.3351 6.763683591845978E-6 0.012401281502485519
1833.64 0.0 0.0 0.0 0.0 0.0 0.0
1833.71 0.01 2.2808033901849184E-6 0.004182331984615987 18.3371 6.764421377142141E-6 0.012403987123479317
1833.81 0.0 0.0 0.0 0.0 0.0 0.0
1833.92 0.0 0.0 0.0 0.0 0.0 0.0
1833.99 0.0 0.0 0.0 0.0 0.0 0.0
1834.15 0.01 2.2808033901849184E-6 0.0041833355381076685 18.3415 6.766044504793702E-6 0.012409940528467368
1834.27 0.01 2.2808033901849184E-6 0.00418360923451449 18.3427 6.7664871759714E-6 0.01241156443226906
1834.34 0.01 2.2808033901849184E-6 0.004183768890751803 18.3434 6.766745400825057E-6 0.012412511758549434
1834.6 0.01 2.2808033901849184E-6 0.004184361899633251 18.346 6.7677045217100705E-6 0.012416030715529295
1834.71 0.02 4.561606780369837E-6 0.008369225576012343 36.6942 1.3536220607245922E-5 0.024835039310320165
1834.77 0.02 4.561606780369837E-6 0.008369499272419166 36.6954 1.3536663278423618E-5 0.024836663683353303
1834.81 0.01 2.2808033901849184E-6 0.00418484086834519 18.3481 6.768479196271041E-6 0.012418873314110068
1834.92 0.02 4.561606780369837E-6 0.00837018351343622 36.6984 1.3537769956367863E-5 0.02484072484833852
1834.98 0.0 0.0 0.0 0.0 0.0 0.0
1835.03 0.0 0.0 0.0 0.0 0.0 0.0
1835.2 0.01 2.2808033901849184E-6 0.004185730381667362 18.352 6.7699178775985615E-6 0.01242415328896888
1835.46 0.0 0.0 0.0 0.0 0.0 0.0
1835.52 0.01 2.2808033901849184E-6 0.0041864602387522215 18.3552 6.771098334072423E-6 0.012428486414156614
1835.67 0.0 0.0 0.0 0.0 0.0 0.0
1835.72 0.0 0.0 0.0 0.0 0.0 0.0
1835.84 0.01 2.2808033901849184E-6 0.00418719009583708 18.3584 6.772278790546285E-6 0.012432820294836493
1835.87 0.0 0.0 0.0 0.0 0.0 0.0
1835.94 0.01 2.2808033901849184E-6 0.004187418176176099 18.3594 6.772647683194367E-6 0.012434174787483867
1836.01 0.0 0.0 0.0 0.0 0.0 0.0
1836.12 0.01 2.2808033901849184E-6 0.004187828720786332 18.3612 6.773311689960914E-6 0.012436613060171034
1836.43 0.0 0.0 0.0 0.0 0.0 0.0
1837.21 0.0 0.0 0.0 0.0 0.0 0.0
1837.33 0.01 2.2808033901849184E-6 0.004190588492888456 18.3733 6.777775291002705E-6 0.012453009875418
1837.44 0.0 0.0 0.0 0.0 0.0 0.0
1837.71 0.01 2.2808033901849184E-6 0.004191455198176726 18.377100000000002 6.7791770830654174E-6 0.012458161517320149
1837.84 0.01 2.2808033901849184E-6 0.00419175170261745 18.3784 6.7796566435079225E-6 0.0124599241657046
1837.9 0.0 0.0 0.0 0.0 0.0 0.0
1837.96 0.0 0.0 0.0 0.0 0.0 0.0
1837.99 0.01 2.2808033901849184E-6 0.004192093823125978 18.3799 6.780209982480046E-6 0.012461958145698499
1838.03 0.0 0.0 0.0 0.0 0.0 0.0
1838.13 0.0 0.0 0.0 0.0 0.0 0.0
1838.23 0.01 2.2808033901849184E-6 0.0041926412159396225 18.3823 6.781095324835443E-6 0.012465212858972256
1838.45 0.01 2.2808033901849184E-6 0.004193142992685463 18.3845 6.781906888661222E-6 0.012468196719459224
1838.82 0.0 0.0 0.0 0.0 0.0 0.0
1838.91 0.01 2.2808033901849184E-6 0.004194192162244949 18.389100000000003 6.7836037948424E-6 0.012474436854373638
1839.0 0.0 0.0 0.0 0.0 0.0 0.0
1839.22 0.03 6.842410170554754E-6 0.012584697633887715 55.1766 2.0354242086154358E-5 0.037435929129696816
1839.52 0.01 2.2808033901849184E-6 0.004195583452312961 18.3952 6.785854039995698E-6 0.012482714223652885
1839.71 0.02 4.561606780369837E-6 0.008392033609914192 36.794200000000004 1.357310987205411E-5 0.024970585962716667
1839.84 0.01 2.2808033901849184E-6 0.00419631330939782 18.3984 6.78703449646956E-6 0.012487057547984555
1840.68 0.01 2.2808033901849184E-6 0.004198229184245576 18.4068 6.790133194713449E-6 0.01249846236884515
1840.71 0.01 2.2808033901849184E-6 0.0041982976083472815 18.4071 6.790243862507872E-6 0.012498869780156865
1840.76 0.01 2.2808033901849184E-6 0.004198411648516791 18.4076 6.790428308831913E-6 0.012499548813765433
1840.87 0.0 0.0 0.0 0.0 0.0 0.0
1840.95 0.0 0.0 0.0 0.0 0.0 0.0
1841.0 0.01 2.2808033901849184E-6 0.004198959041330435 18.41 6.7913136511873105E-6 0.012502808431835839
1841.19 0.0 0.0 0.0 0.0 0.0 0.0
1841.41 0.01 2.2808033901849184E-6 0.004199894170720411 18.4141 6.792826111044446E-6 0.012508377929138354
1841.46 0.01 2.2808033901849184E-6 0.00420000821088992 18.4146 6.7930105573684865E-6 0.012509057220971773
1841.6 0.02 4.561606780369837E-6 0.008400655046729091 36.832 1.3587054014151603E-5 0.02502191867246159
1841.76 0.0 0.0 0.0 0.0 0.0 0.0
1841.86 0.01 2.2808033901849184E-6 0.004200920532245993 18.418599999999998 6.794486127960813E-6 0.012514492219645902
1842.08 0.01 2.2808033901849184E-6 0.0042014223089918345 18.4208 6.795297691786594E-6 0.012517481972086249
1842.23 0.01 2.2808033901849184E-6 0.0042017644295003626 18.4223 6.795851030758717E-6 0.012519520644394632
1842.4 0.01 2.2808033901849184E-6 0.004202152166076694 18.424000000000003 6.7964781482604575E-6 0.012521831340355068
1842.48 0.0 0.0 0.0 0.0 0.0 0.0
1842.65 0.0 0.0 0.0 0.0 0.0 0.0
1843.35 0.01 2.2808033901849184E-6 0.004204318929297369 18.4335 6.799982628417233E-6 0.012534747978092906
1843.39 0.01 2.2808033901849184E-6 0.004204410161432977 18.4339 6.800130185476467E-6 0.012535291982605464
1843.52 0.0 0.0 0.0 0.0 0.0 0.0
1843.59 0.01 2.2808033901849184E-6 0.004204866322111013 18.4359 6.8008679707726305E-6 0.012538012182236713
1844.05 0.0 0.0 0.0 0.0 0.0 0.0
1844.09 0.0 0.0 0.0 0.0 0.0 0.0
1844.19 0.01 2.2808033901849184E-6 0.004206234804145124 18.4419 6.803081326661122E-6 0.012546174551815175
1844.33 0.01 2.2808033901849184E-6 0.004206554116619751 18.4433 6.803597776368436E-6 0.012548079486889598
1844.39 0.0 0.0 0.0 0.0 0.0 0.0
1844.47 0.0 0.0 0.0 0.0 0.0 0.0
1844.52 0.01 2.2808033901849184E-6 0.004206987469263885 18.4452 6.8042986723997916E-6 0.012550664987214863
1844.61 0.0 0.0 0.0 0.0 0.0 0.0
1844.85 0.02 4.561606780369837E-6 0.008415480268765292 36.897 1.3611032036276923E-5 0.025110312452125482
1845.15 0.0 0.0 0.0 0.0 0.0 0.0
1845.2 0.0 0.0 0.0 0.0 0.0 0.0
1845.34 0.01 2.2808033901849184E-6 0.004208857728043837 18.4534 6.807323592114063E-6 0.012561826517471765
1845.39 0.01 2.2808033901849184E-6 0.004208971768213347 18.4539 6.807508038438104E-6 0.012562507259053293
1845.6 0.01 2.2808033901849184E-6 0.0042094507369252855 18.456 6.808282712999076E-6 0.012565366575111094
1845.77 0.0 0.0 0.0 0.0 0.0 0.0
1845.96 0.02 4.561606780369837E-6 0.008420543652291505 36.919200000000004 1.3619221453064343E-5 0.025140538033498656
1846.0 0.02 4.561606780369837E-6 0.00842072611656272 36.92 1.3619516567182809E-5 0.025141627583019466
1846.12 0.01 2.2808033901849184E-6 0.004210636754688181 18.461199999999998 6.810200954769101E-6 0.012572448186618332
1846.38 0.01 2.2808033901849184E-6 0.00421122976356963 18.463800000000003 6.8111600756541155E-6 0.012575989740486246
1846.77 0.01 2.2808033901849184E-6 0.0042121192768918014 18.4677 6.812598756981634E-6 0.012581303006430972
1846.98 0.01 2.2808033901849184E-6 0.00421259824560374 18.4698 6.813373431542606E-6 0.012584164460590562
1847.07 0.01 2.2808033901849184E-6 0.004212803517908857 18.4707 6.81370543492588E-6 0.012585390897688545
1847.26 0.01 2.2808033901849184E-6 0.004213236870552992 18.4726 6.8144063309572356E-6 0.012587980238924063
1847.36 0.0 0.0 0.0 0.0 0.0 0.0
1847.46 0.01 2.2808033901849184E-6 0.004213693031231029 18.474600000000002 6.8151441162534E-6 0.012590706149013507
1847.63 0.01 2.2808033901849184E-6 0.004214080767807361 18.476300000000002 6.815771233755139E-6 0.012593023404623009
1847.72 0.01 2.2808033901849184E-6 0.004214286040112478 18.4772 6.816103237138412E-6 0.012594250273325386
1847.82 0.0 0.0 0.0 0.0 0.0 0.0
1847.92 0.01 2.2808033901849184E-6 0.004214742200790515 18.479200000000002 6.816841022434577E-6 0.012596976862177303
1848.07 0.01 2.2808033901849184E-6 0.004215084321299042 18.4807 6.817394361406698E-6 0.012599021997484876
1848.47 0.01 2.2808033901849184E-6 0.004215996642655116 18.4847 6.818869931999026E-6 0.012604476503202238
1848.5 0.01 2.2808033901849184E-6 0.004216065066756821 18.485 6.81898059979345E-6 0.012604885638718193
1848.7 0.01 2.2808033901849184E-6 0.004216521227434858 18.487000000000002 6.8197183850896154E-6 0.012607613378515172
1848.85 0.0 0.0 0.0 0.0 0.0 0.0
1848.92 0.0 0.0 0.0 0.0 0.0 0.0
1848.97 0.0 0.0 0.0 0.0 0.0 0.0
1849.11 0.01 2.2808033901849184E-6 0.004217456356824834 18.4911 6.8212308449467496E-6 0.012613206167699483
1849.15 0.01 2.2808033901849184E-6 0.004217547588960442 18.491500000000002 6.821378402005983E-6 0.012613751872069364
1849.41 0.01 2.2808033901849184E-6 0.00421814059784189 18.4941 6.822337522890996E-6 0.012617299238209837
1849.6 0.0 0.0 0.0 0.0 0.0 0.0
1849.67 0.01 2.2808033901849184E-6 0.004218733606723338 18.4967 6.8232966437760086E-6 0.01262084710309317
1850.02 0.01 2.2808033901849184E-6 0.004219531887909903 18.5002 6.824587768044295E-6 0.012625623862637306
1850.31 0.0 0.0 0.0 0.0 0.0 0.0
1850.4 0.01 2.2808033901849184E-6 0.004220398593198173 18.504 6.825989560107007E-6 0.012630811082022006
1850.49 0.01 2.2808033901849184E-6 0.0042206038655032896 18.5049 6.826321563490279E-6 0.012632039790023128
1850.58 0.0 0.0 0.0 0.0 0.0 0.0
1850.66 0.01 2.2808033901849184E-6 0.004220991602079621 18.506600000000002 6.82694868099202E-6 0.012634360845964691
1850.74 0.01 2.2808033901849184E-6 0.004221174066350836 18.5074 6.827243795110485E-6 0.012635453181362779
1850.82 0.01 2.2808033901849184E-6 0.0042213565306220505 18.5082 6.8275389092289495E-6 0.012636545563979125
1851.09 0.0 0.0 0.0 0.0 0.0 0.0
1851.15 0.01 2.2808033901849184E-6 0.0042221091957408115 18.5115 6.828756254967621E-6 0.012641052141383313
1851.26 0.01 2.2808033901849184E-6 0.004222360084113732 18.5126 6.82916203688051E-6 0.012642554512395413
1851.48 0.0 0.0 0.0 0.0 0.0 0.0
1851.63 0.0 0.0 0.0 0.0 0.0 0.0
1851.66 0.0 0.0 0.0 0.0 0.0 0.0
1851.71 0.01 2.2808033901849184E-6 0.004223386445639315 18.5171 6.830822053796879E-6 0.012648701505236217
1851.79 0.01 2.2808033901849184E-6 0.00422356890991053 18.5179 6.831117167915344E-6 0.012649794460373955
1851.85 0.0 0.0 0.0 0.0 0.0 0.0
1851.99 0.01 2.2808033901849184E-6 0.004224025070588567 18.5199 6.831854953211508E-6 0.01265252705479818
1852.11 0.01 2.2808033901849184E-6 0.004224298766995389 18.5211 6.832297624389206E-6 0.012654166753107493
1852.28 0.0 0.0 0.0 0.0 0.0 0.0
1852.48 0.0 0.0 0.0 0.0 0.0 0.0
1852.69 0.01 2.2808033901849184E-6 0.004225621632961697 18.5269 6.834437201748082E-6 0.012662093459306654
1852.92 0.02 4.561606780369837E-6 0.008452292435482877 37.0584 1.367057130967734E-5 0.025330474991127335
1853.04 0.0 0.0 0.0 0.0 0.0 0.0
1853.26 0.0 0.0 0.0 0.0 0.0 0.0
1853.42 0.02 4.561606780369837E-6 0.008454573238873064 37.068400000000004 1.3674260236158159E-5 0.025344147406900254
1853.47 0.01 2.2808033901849184E-6 0.004227400659606041 18.5347 6.83731456440312E-6 0.012672757425684252
1853.57 0.01 2.2808033901849184E-6 0.004227628739945059 18.5357 6.837683457051201E-6 0.012674124925486394
1853.67 0.0 0.0 0.0 0.0 0.0 0.0
1853.94 0.01 2.2808033901849184E-6 0.004228472637199427 18.5394 6.839048359849105E-6 0.01267918531625865
1854.03 0.01 2.2808033901849184E-6 0.004228677909504544 18.5403 6.839380363232378E-6 0.012680416374843725
1854.13 0.0 0.0 0.0 0.0 0.0 0.0
1854.18 0.0 0.0 0.0 0.0 0.0 0.0
1854.24 0.01 2.2808033901849184E-6 0.0042291568782164835 18.5424 6.84015503779335E-6 0.012683289077277941
1854.47 0.01 2.2808033901849184E-6 0.0042296814629962255 18.544700000000002 6.84100349088394E-6 0.01268643574373954
1854.72 0.01 2.2808033901849184E-6 0.004230251663843772 18.5472 6.8419257225041434E-6 0.012689856476042885
1854.87 0.01 2.2808033901849184E-6 0.0042305937843523 18.5487 6.842479061476266E-6 0.012691909136760481
1855.25 0.01 2.2808033901849184E-6 0.00423146048964057 18.552500000000002 6.843880853538978E-6 0.012697109953528189
1855.43 0.0 0.0 0.0 0.0 0.0 0.0
1855.59 0.01 2.2808033901849184E-6 0.004232235962793232 18.5559 6.845135088542456E-6 0.012701764218948496
1855.92 0.0 0.0 0.0 0.0 0.0 0.0
1856.11 0.0 0.0 0.0 0.0 0.0 0.0
1856.58 0.01 2.2808033901849184E-6 0.004234493958149515 18.5658 6.848787125758466E-6 0.012715321201940652
1856.67 0.01 2.2808033901849184E-6 0.0042346992304546326 18.5667 6.84911912914174E-6 0.012716554013503596
1857.44 0.0 0.0 0.0 0.0 0.0 0.0
1857.57 0.01 2.2808033901849184E-6 0.004236751953505799 18.5757 6.852439162974477E-6 0.012728885415966498
1857.76 0.01 2.2808033901849184E-6 0.004237185306149934 18.5776 6.853140059005832E-6 0.012731489476018674
1857.83 0.02 4.561606780369837E-6 0.008474689924774494 37.1566 1.3706796567718977E-5 0.025464897867405346
1857.91 0.01 2.2808033901849184E-6 0.004237527426658462 18.5791 6.853693397977955E-6 0.012733545501037223
1858.14 0.01 2.2808033901849184E-6 0.0042380520114382045 18.581400000000002 6.854541851068544E-6 0.012736698395144505
1858.19 0.01 2.2808033901849184E-6 0.004238166051607714 18.5819 6.854726297392584E-6 0.012737383858551927
1858.24 0.01 2.2808033901849184E-6 0.004238280091777223 18.5824 6.854910743716625E-6 0.012738069340403982
1858.83 0.0 0.0 0.0 0.0 0.0 0.0
1858.97 0.01 2.2808033901849184E-6 0.004239945078252058 18.5897 6.857603660047623E-6 0.01274807947591873
1859.09 0.01 2.2808033901849184E-6 0.00424021877465888 18.5909 6.858046331225322E-6 0.012749725353917683
1859.19 0.01 2.2808033901849184E-6 0.004240446854997898 18.591900000000003 6.858415223873404E-6 0.012751097000073194
1859.29 0.01 2.2808033901849184E-6 0.004240674935336917 18.5929 6.858784116521485E-6 0.012752468720007232
1859.65 0.0 0.0 0.0 0.0 0.0 0.0
1859.73 0.0 0.0 0.0 0.0 0.0 0.0
1859.78 0.0 0.0 0.0 0.0 0.0 0.0
1859.86 0.03 6.842410170554754E-6 0.012725924979807965 55.79579999999999 2.0582660413846653E-5 0.038280866797296836
1859.99 0.01 2.2808033901849184E-6 0.0042422714977100465 18.5999 6.861366365058059E-6 0.012762072825344339
1860.06 0.01 2.2808033901849184E-6 0.004242431153947359 18.6006 6.861624589911716E-6 0.012763033434711185
1860.27 0.0 0.0 0.0 0.0 0.0 0.0
1860.33 0.03 6.842410170554754E-6 0.012729140912588125 55.8099 2.058786180018461E-5 0.03830021694273743
1860.44 0.01 2.2808033901849184E-6 0.00424329785923563 18.604400000000002 6.863026381974427E-6 0.012768248802080502
1860.83 0.0 0.0 0.0 0.0 0.0 0.0
1860.97 0.01 2.2808033901849184E-6 0.004244506685032428 18.6097 6.86498151300926E-6 0.012775524646264844
1861.13 0.01 2.2808033901849184E-6 0.0042448716135748575 18.6113 6.865571741246192E-6 0.012777721534785525
1861.18 0.0 0.0 0.0 0.0 0.0 0.0
1861.24 0.02 4.561606780369837E-6 0.008490245003895554 37.2248 1.3731955046318164E-5 0.025558464010409218
1861.54 0.0 0.0 0.0 0.0 0.0 0.0
1861.62 0.0 0.0 0.0 0.0 0.0 0.0
1861.77 0.0 0.0 0.0 0.0 0.0 0.0
1861.86 0.01 2.2808033901849184E-6 0.004246536600049692 18.6186 6.868264657577189E-6 0.012787747235356665
1862.02 0.01 2.2808033901849184E-6 0.0042469015285921214 18.6202 6.86885488581412E-6 0.012789945174483607
1862.08 0.01 2.2808033901849184E-6 0.004247038376795533 18.6208 6.869076221402969E-6 0.01279076945035004
1862.12 0.01 2.2808033901849184E-6 0.0042471296089311395 18.621199999999998 6.869223778462201E-6 0.012791318982350034
1862.2 0.0 0.0 0.0 0.0 0.0 0.0
1862.7 0.0 0.0 0.0 0.0 0.0 0.0
1862.79 0.01 2.2808033901849184E-6 0.004248657747202564 18.6279 6.8716953592043505E-6 0.012800525398172271
1863.0 0.01 2.2808033901849184E-6 0.004249136715914503 18.63 6.872470033765322E-6 0.012803411672904795
1863.04 0.0 0.0 0.0 0.0 0.0 0.0
1863.11 0.01 2.2808033901849184E-6 0.004249387604287423 18.6311 6.872875815678212E-6 0.012804923660948233
1863.2 0.01 2.2808033901849184E-6 0.00424959287659254 18.632 6.873207819061486E-6 0.012806160808475362
1863.42 0.0 0.0 0.0 0.0 0.0 0.0
1863.48 0.0 0.0 0.0 0.0 0.0 0.0
1863.54 0.01 2.2808033901849184E-6 0.0042503683497452024 18.6354 6.874462054064965E-6 0.012810835016232223
1863.93 0.0 0.0 0.0 0.0 0.0 0.0
1864.12 0.01 2.2808033901849184E-6 0.00425169121571151 18.641199999999998 6.876601631423838E-6 0.012818810633169805
1864.27 0.01 2.2808033901849184E-6 0.004252033336220038 18.6427 6.877154970395962E-6 0.01282087369666008
1864.41 0.01 2.2808033901849184E-6 0.004252352648694664 18.6441 6.877671420103277E-6 0.012822799372354752
1864.55 0.01 2.2808033901849184E-6 0.0042526719611692895 18.6455 6.878187869810591E-6 0.012824725192655336
1864.84 0.01 2.2808033901849184E-6 0.004253333394152443 18.6484 6.879257658490029E-6 0.012828714851858545
1865.03 0.01 2.2808033901849184E-6 0.0042537667467965785 18.6503 6.879958554521385E-6 0.012831329102939017
1865.08 0.0 0.0 0.0 0.0 0.0 0.0
1865.16 0.0 0.0 0.0 0.0 0.0 0.0
1865.2 0.01 2.2808033901849184E-6 0.00425415448337291 18.652 6.880585672023124E-6 0.012833668395457533
1865.32 0.01 2.2808033901849184E-6 0.004254428179779732 18.6532 6.881028343200821E-6 0.012835319789139356
1865.44 0.01 2.2808033901849184E-6 0.004254701876186554 18.654400000000003 6.8814710143785214E-6 0.01283697128906227
1865.54 0.01 2.2808033901849184E-6 0.0042549299565255725 18.6554 6.881839907026602E-6 0.012838347620154407
1865.68 0.01 2.2808033901849184E-6 0.004255249269000199 18.6568 6.882356356733917E-6 0.012840274607631335
1865.75 0.0 0.0 0.0 0.0 0.0 0.0
1865.86 0.0 0.0 0.0 0.0 0.0 0.0
1865.91 0.0 0.0 0.0 0.0 0.0 0.0
1865.98 0.01 2.2808033901849184E-6 0.004255933510017254 18.6598 6.883463034678162E-6 0.012844404353448757
1866.16 0.0 0.0 0.0 0.0 0.0 0.0
1866.75 0.01 2.2808033901849184E-6 0.004257689728627697 18.6675 6.886303508068393E-6 0.012855007073686673
1867.11 0.0 0.0 0.0 0.0 0.0 0.0
1867.24 0.01 2.2808033901849184E-6 0.004258807322288887 18.6724 6.8881110820439935E-6 0.012861756536835826
1867.41 0.02 4.561606780369837E-6 0.008518390117730437 37.348200000000006 1.3777476399091468E-5 0.0257281972024274
1867.48 0.0 0.0 0.0 0.0 0.0 0.0
1867.83 0.0 0.0 0.0 0.0 0.0 0.0
1867.96 0.0 0.0 0.0 0.0 0.0 0.0
1868.07 0.01 2.2808033901849184E-6 0.0042607003891027406 18.680699999999998 6.8911728910230725E-6 0.01287319334253347
1868.37 0.01 2.2808033901849184E-6 0.004261384630119796 18.683699999999998 6.892279568967318E-6 0.012877328378271467
1868.6 0.01 2.2808033901849184E-6 0.004261909214899539 18.686 6.893128022057908E-6 0.012880499022017405
1868.68 0.0 0.0 0.0 0.0 0.0 0.0
1868.76 0.01 2.2808033901849184E-6 0.004262274143441968 18.6876 6.893718250294838E-6 0.012882704917420981
1869.07 0.0 0.0 0.0 0.0 0.0 0.0
1869.41 0.01 2.2808033901849184E-6 0.004263756665645589 18.694100000000002 6.896116052507371E-6 0.012891668309717805
1869.73 0.0 0.0 0.0 0.0 0.0 0.0
1869.93 0.0 0.0 0.0 0.0 0.0 0.0
1870.07 0.01 2.2808033901849184E-6 0.00426526199588311 18.7007 6.8985507439847114E-6 0.01290077278980349
1870.18 0.01 2.2808033901849184E-6 0.004265512884256031 18.701800000000002 6.898956525897602E-6 0.012902290515603177
1870.32 0.01 2.2808033901849184E-6 0.004265832196730657 18.7032 6.899472975604915E-6 0.012904222295733384
1870.52 0.01 2.2808033901849184E-6 0.004266288357408694 18.7052 6.90021076090108E-6 0.012906982232480688
1870.61 0.0 0.0 0.0 0.0 0.0 0.0
1870.73 0.01 2.2808033901849184E-6 0.0042667673261206325 18.7073 6.900985435462052E-6 0.012909880483681925
1870.79 0.0 0.0 0.0 0.0 0.0 0.0
1870.91 0.01 2.2808033901849184E-6 0.0042671778707308655 18.709100000000003 6.9016494422285995E-6 0.01291236495795991
1870.98 0.0 0.0 0.0 0.0 0.0 0.0
1871.1 0.01 2.2808033901849184E-6 0.004267611223375001 18.711 6.902350338259954E-6 0.012914987717918198
1871.32 0.01 2.2808033901849184E-6 0.004268113000120841 18.7132 6.9031619020857345E-6 0.012918024930611076
1871.53 0.01 2.2808033901849184E-6 0.00426859196883278 18.7153 6.903936576646706E-6 0.01292092442129161
1871.59 0.0 0.0 0.0 0.0 0.0 0.0
1871.99 0.0 0.0 0.0 0.0 0.0 0.0
1872.06 0.01 2.2808033901849184E-6 0.004269800794629578 18.7206 6.90589170768154E-6 0.012928243630282304
1872.14 0.01 2.2808033901849184E-6 0.004269983258900793 18.721400000000003 6.906186821800007E-6 0.012929348596564666
1872.34 0.01 2.2808033901849184E-6 0.00427043941957883 18.723399999999998 6.906924607096169E-6 0.012932111218850439
1872.55 0.01 2.2808033901849184E-6 0.004270918388290769 18.7255 6.907699281657142E-6 0.012935012289867081
1872.75 0.0 0.0 0.0 0.0 0.0 0.0
1872.88 0.01 2.2808033901849184E-6 0.00427167105340953 18.728800000000003 6.908916627395813E-6 0.01293957177311707
1873.01 0.01 2.2808033901849184E-6 0.004271967557850254 18.7301 6.909396187838318E-6 0.012941368153783047
1873.11 0.01 2.2808033901849184E-6 0.004272195638189273 18.731099999999998 6.909765080486399E-6 0.01294275006990988
1873.4 0.01 2.2808033901849184E-6 0.004272857071172426 18.734 6.910834869165838E-6 0.012946758043895282
1873.99 0.0 0.0 0.0 0.0 0.0 0.0
1874.18 0.04 9.123213560739673E-6 0.01709854439126708 74.9672 2.7654848927283505E-5 0.0518301647625362
1874.23 0.01 2.2808033901849184E-6 0.004274750137986279 18.7423 6.913896678144917E-6 0.012958232571079548
1874.34 0.01 2.2808033901849184E-6 0.0042750010263592 18.7434 6.9143024600578075E-6 0.01295975367298475
1874.42 0.0 0.0 0.0 0.0 0.0 0.0
1874.87 0.0 0.0 0.0 0.0 0.0 0.0
1874.92 0.02 4.561606780369837E-6 0.008552647784651014 37.498400000000004 1.3832884074833366E-5 0.025935551009586576
1875.21 0.0 0.0 0.0 0.0 0.0 0.0
1875.45 0.01 2.2808033901849184E-6 0.004277532718122305 18.7545 6.918397168451516E-6 0.012975107969572396
1876.08 0.01 2.2808033901849184E-6 0.004278969624258121 18.7608 6.920721192134431E-6 0.012983826614139563
1876.12 0.0 0.0 0.0 0.0 0.0 0.0
1876.3 0.01 2.2808033901849184E-6 0.004279471401003963 18.763 6.921532755960213E-6 0.012986871910008147
1876.43 0.0 0.0 0.0 0.0 0.0 0.0
1876.89 0.01 2.2808033901849184E-6 0.004280817075004171 18.768900000000002 6.9237092225838955E-6 0.012995040602775489
1876.99 0.01 2.2808033901849184E-6 0.0042810451553431895 18.7699 6.924078115231977E-6 0.012996425381509268
1877.46 0.01 2.2808033901849184E-6 0.004282117132936577 18.7746 6.925811910677961E-6 0.013002934829821445
1877.54 0.0 0.0 0.0 0.0 0.0 0.0
1877.62 0.02 4.561606780369837E-6 0.008564964122958013 37.5524 1.3852804277829785E-5 0.026010302368138758
1877.83 0.0 0.0 0.0 0.0 0.0 0.0
1877.88 0.01 2.2808033901849184E-6 0.004283075070360454 18.7788 6.927361259799906E-6 0.013008753162553049
1878.07 0.01 2.2808033901849184E-6 0.00428350842300459 18.7807 6.928062155831261E-6 0.013011385693002015
1878.2 0.01 2.2808033901849184E-6 0.004283804927445314 18.782 6.928541716273768E-6 0.013013187051505391
1878.23 0.0 0.0 0.0 0.0 0.0 0.0
1878.27 0.01 2.2808033901849184E-6 0.004283964583682627 18.782700000000002 6.928799941127425E-6 0.01301415706542141
1878.35 0.01 2.2808033901849184E-6 0.004284147047953841 18.7835 6.92909505524589E-6 0.013015265697021118
1878.42 0.0 0.0 0.0 0.0 0.0 0.0
1878.46 0.01 2.2808033901849184E-6 0.0042843979363267615 18.7846 6.92950083715878E-6 0.013016790142569283
1878.5 0.0 0.0 0.0 0.0 0.0 0.0
1878.66 0.01 2.2808033901849184E-6 0.0042848540970047986 18.7866 6.930238622454944E-6 0.013019562090461205
1878.85 0.0 0.0 0.0 0.0 0.0 0.0
1878.89 0.01 2.2808033901849184E-6 0.004285378681784541 18.7889 6.931087075545533E-6 0.013022750195371746
1878.92 0.01 2.2808033901849184E-6 0.004285447105886247 18.7892 6.931197743339957E-6 0.013023166063916312
1879.04 0.0 0.0 0.0 0.0 0.0 0.0
1879.29 0.01 2.2808033901849184E-6 0.004286291003140615 18.7929 6.932562646137859E-6 0.013028295655260418
1879.48 0.01 2.2808033901849184E-6 0.00428672435578475 18.794800000000002 6.933263542169216E-6 0.013030930162236198
1879.81 0.01 2.2808033901849184E-6 0.004287477020903511 18.7981 6.934480887907886E-6 0.013035506517898124
1879.94 0.01 2.2808033901849184E-6 0.004287773525344236 18.799400000000002 6.934960448350393E-6 0.013037309545271838
1880.08 0.01 2.2808033901849184E-6 0.0042880928378188615 18.8008 6.935476898057706E-6 0.013039251406500332
1880.15 0.01 2.2808033901849184E-6 0.004288252494056175 18.8015 6.935735122911364E-6 0.013040222391341802
1880.26 0.0 0.0 0.0 0.0 0.0 0.0
